start	end	text
1899000	1901000	Patelliteb, whatever, I'll come back.
1901000	1908000	The only people now that cannot accept the notion of death, how could this happen?
1908000	1909000	How could death happen?
1909000	1911000	No, no, no, they're still alive.
1911000	1912000	They can't go.
1912000	1913000	They can't go.
1913000	1915000	And they can't accept it over and over again.
1915000	1917000	You know what Allah did with us?
1917000	1923000	We don't hand the body over to a cremation company so they can deal with it.
1923000	1927000	Or to a company that embalms the body or who washes the body?
1927000	1929000	The family members.
1929000	1932000	Who puts the coffin on the body?
1932000	1933000	The family members.
1933000	1936000	Traditionally, who put the body in the grave?
1936000	1938000	The family, why?
1938000	1944000	Because Allah's, this religion teaches you to deal with death, not run from it to deal with it.
1944000	1949000	These realites developed a terrible fear of death.
1949000	1951000	Terrible fear of death.
1951000	1958000	It's reminding me of a hadith of the Prophet Salli Shalim when he said that people are going to eat from us like wolves, tear up a sheep.
1958000	1963000	And he said, what's the, when he was asked, Malmalja, how are we going to get out of this?
1963000	1965000	He said, remember death a lot, right?
1965000	1968000	And that's some people look at that and say, why shouldn't I remember death a lot?
1968000	1969000	It's depressing.
1969000	1973000	The point of that hadith is people will become so obsessed with what?
1973000	1978000	Life that they don't want to accept the reality of death.
1978000	1980000	It's not that you should wake up and say, I'm going to die.
1980000	1982000	Breakfast, I'm going to die.
1982000	1984000	You're going to have lunch, I'm going to die.
1984000	1986000	That's not what's being said.
1986000	1991000	It's just that you're so engulfed in life that you're denying the reality of death.
1991000	1993000	You're denying that this life is a journey.
1993000	1996000	And this was something that they before us, you know,
1996000	2004000	they're not going to be getting away from punishment if they no longer how much, how long they live.
2004000	2006000	Here's another one that they did.
2006000	2008000	They had this problem. Alhamdulillah.
2008000	2012000	We don't have this problem anywhere in the Muslim world.
2012000	2014000	You're alimuna nasa siha.
2014000	2018000	They used to teach people, the angels were sent to teach them magic.
2018000	2020000	And they were told when you learn magic,
2020000	2025000	if you learn this, you'll become kafir.
2025000	2027000	And they would learn things that would cause them harm.
2027000	2029000	You mayu farraqoola bihi bayin al-lalhi was a uji.
2029000	2034000	They would especially learn magic that would cause marriages to break up or a proposal to not go through.
2034000	2036000	Or this girl should never get married.
2036000	2039000	Or that guy should become sick before his engagement happens.
2039000	2044000	Or this is what they, this is where a lot of the magic industry went with them.
2044000	2046000	Alhamdulillah, we don't do that.
2046000	2048000	We're good.
2048000	2052000	Wa-lāhum bi-dhāri nabihī min-ahadil l-lābīdilā.
2052000	2056000	You couldn't be harming anybody with this kind of stuff except by Allah's permission.
2056000	2059000	Wa-yate'allam ulamayyaduruhum alayyamfa'uhum.
2059000	2062000	And they would only learn something that would harm them and not benefit them.
2062000	2065000	Wa-lābīt samāsharul bihi anfusahum.
2065000	2068000	Wa-lāqad alimu lamanishtara'um ala'u fil-ākhirati min-khadā'a.
2068000	2071000	And they knew whoever uses any of this or tries to do any of this
2071000	2074000	will have no portion in the akhira.
2074000	2076000	What a horrible thing they sold themselves for.
2076000	2081000	If they only knew, lo kan li'alam.
2081000	2086000	Min-adadīnahadu yuharrifūn al-kalīmā amma wādi'i.
2086000	2093000	Among the Israelites, the Jews, there are some who remove the word from its place.
2093000	2096000	Allah says one thing, they say, no, that's not what it means, this is what it means.
2096000	2099000	That's not what it says, this is what it says.
2099000	2100000	Messing with the words.
2100000	2104000	Now with the Qur'an, we can't change the word of Allah, right?
2104000	2105000	Here's a creative exercise.
2105000	2107000	Okay, we can't change the words.
2107000	2110000	Let's just tell people, I know this is what it says,
2110000	2115000	but it says X, but what it really means is Y.
2115000	2117000	I know it says X, I know, I know.
2117000	2120000	I know Allah is the best speaker, and he's very clear in his speech.
2120000	2123000	But what this really means is something else.
2123000	2128000	Or, oh, this is what the ayah is, but no, no, no, this ayah, we don't know how to follow this ayah.
2128000	2130000	We have to follow this ayah.
2130000	2132000	What?
2132000	2134000	Yuharrifūn al-kalīmā amma wādi'i.
2134000	2136000	Yakūluna sama'ina wa'a'asayna.
2136000	2137000	And they say, we hear and we disobey.
2137000	2139000	Wasma'a ghayla wa'sma'in.
2139000	2141000	And we hear in a way that shouldn't be heard.
2141000	2144000	Wa ra'ina layyam bi'a'asinati.
2144000	2147000	Meaning they twist their tongue and make insults.
2147000	2148000	Ta'anan fiddīn.
2148000	2150000	They are sarcastic in the matter of religion.
2150000	2152000	Wa qalū an'ahu wa la'u an'ahu.
2152000	2153000	Wa la'u an'ahu wa'sma'u an'ahu.
2153000	2154000	Wa'sma'u an'ahu wa'sma'u an'ahu.
2154000	2157000	And if they had only heard and obeyed, wa'sma'u an'ahu wa'sma'u an'ahu.
2157000	2159000	And had listened and said, wait for us.
2159000	2161000	La qāna khayran la'u an'ahu wa'a'ahu.
2161000	2164000	There would have been better for them.
2164000	2166000	They, okay, here's the next one.
2166000	2171000	Again, something, al-ḥamdu liLlāh, we are immune.
2171000	2176000	They, he says, and you know, he says,
2176000	2179000	ma yawaddu lladheena kafurumil an'al kitā'u wa l-al-mushinkīn
2179000	2181000	an'u nazzala aalaykum min khayri'ma rabbikum.
2181000	2185000	They never want that something good should come to you.
2185000	2188000	They hate that something good should come to you.
2188000	2190000	Wa la'u yashtasubi r-rahmati himayyasha.
2190000	2195000	And the knowledgeable among them hate that you now have revelation.
2195000	2198000	Meaning they feel like if you have knowledge of revelation,
2198000	2200000	then people are not going to come to us.
2200000	2202000	They're not going to be impressed with our knowledge now
2202000	2204000	because you have that knowledge.
2204000	2207000	So they don't want that for you.
2207000	2212000	Muslims within each other, you know, even in the Islamic space.
2212000	2214000	Even in the Islamic space.
2214000	2216000	You know, sometimes you can learn something good
2216000	2218000	from someone who knows a lot less than you.
2218000	2221000	Is that possible? Right?
2221000	2225000	But you notice that sometimes there's somebody who knows a lot more
2225000	2227000	and someone who knows a lot less.
2227000	2231000	But the one who knows a lot less is a lot more popular.
2231000	2232000	Yeah?
2232000	2235000	And the one who knows a lot more gets really upset.
2235000	2238000	But the guy who knows a lot less is more popular.
2238000	2241000	And maybe he says some wrong things, whatever he says.
2241000	2243000	But does he say something good also?
2243000	2245000	Yeah, he said me, this is something good.
2245000	2247000	Now, when you can do two things, you could say,
2247000	2250000	Hey, mashā'Allah, you're popular, you're reaching a lot of people.
2250000	2254000	Here are some mistakes you're making. Let me help you with them privately.
2254000	2257000	Because you care about this person and the good that they do.
2257000	2259000	But is that what we do?
2259000	2264000	Let me now, because I'm less popular, let me now announce to the world
2264000	2269000	how wrong this person is and highlight all of the wrong that they do.
2269000	2273000	And then tell people, yeah, there's some good things, mashā'Allah.
2273000	2274000	But you know what?
2274000	2278000	Those good things don't count for anything because look at all these wrongs.
2278000	2280000	Look at all these mistakes.
2280000	2285000	They cannot stand that something good might come from someone else.
2285000	2286000	You can't.
2286000	2289000	What is, you know, our religion has very simple principles.
2289000	2292000	If I have a problem with someone, what should I do?
2292000	2295000	Talk about them or talk to them?
2295000	2296000	Talk to them.
2296000	2298000	Our religion has very simple principles.
2298000	2304000	Hide the faults of your brother and sister or broadcast the faults of your brother and sister.
2304000	2306000	What is it?
2306000	2312000	Whoever covers a believer, Allah covers them on judgment day.
2312000	2317000	A lot of our Islamic content now is dedicated to one person destroying another person.
2317000	2318000	Yes or no?
2318000	2322000	My question is, that person who wanted to destroy that other person,
2322000	2327000	couldn't email them, couldn't find their phone number, couldn't go to their masjid,
2327000	2331000	couldn't go to their, didn't have a conversation with them, couldn't sit and talk, they couldn't do that.
2331000	2334000	They had to go to the world first and say what a kafir they are first.
2334000	2336000	That was step one.
2336000	2337000	This is what I don't understand.
2337000	2341000	There's one thing that you, you know, at least you talk to the person.
2341000	2344000	You talk to them, you have a conversation with them.
2344000	2345000	You know?
2345000	2350000	And even on top of that, my own theory, you don't have to agree with this.
2350000	2352000	Human beings will always disagree with each other.
2352000	2356000	And no human being will ever be perfect.
2356000	2360000	You could spend your energy describing how wrong someone else is,
2360000	2364000	or you could spend your energy showing, doing something right.
2364000	2367000	You could, you decide where you want to put your energy.
2367000	2368000	You know?
2368000	2373000	Some people, some people's entire religion just becomes correcting someone else,
2373000	2375000	knocking somebody else down.
2375000	2376000	Right?
2376000	2379000	And if somebody else is actually doing something really terrible,
2379000	2382000	or it's a very wrong idea that they're spreading, you know what?
2382000	2386000	Ideas should be attacked.
2387000	2391000	The Quran teaches us to attack ideas, instead of attacking what?
2391000	2392000	People.
2392000	2396000	We become obsessed with attacking people, instead of ideas.
2396000	2401000	Now the thing is, when you attack a person, that person is made up of good ideas and bad ideas.
2401000	2405000	When you attack that person, you have refuted everything.
2405000	2409000	But if you attack ideas, then you are making everyone move up.
2409000	2410000	You're helping each other.
2410000	2412000	But this, this is not what they did.
2412000	2414000	They don't like that good would come to somebody else.
2414000	2416000	There's one last one.
2416000	2418000	Adhan has also been given.
2422000	2425000	They started believing nobody will enter Jannah except us.
2425000	2428000	These are the wishful thoughts.
2428000	2429000	How to burhanakum?
2429000	2430000	Bring your proof.
2430000	2432000	I'll say bring your proof.
2432000	2438000	Is there any ayah in the Quran that says nobody will enter Jannah except you people?
2438000	2442000	That Allah give us a guarantee that you and I are going to enter Jannah.
2442000	2443000	No.
2443000	2444000	He says,
2444000	2445000	koo an fusakum ba'aadikum nara.
2445000	2447000	Save yourselves and your families from the fire.
2447000	2448000	He says,
2448000	2451000	ya ayu an nadina amanu koo an fusakum ba'aadikum nara.
2451000	2452000	He didn't say,
2452000	2455000	ya ayu an nadina katharu koo an fusakum ba'aadikum nara.
2455000	2456000	He said,
2456000	2459000	those of you who believe, save yourselves and your families from the fire.
2459000	2460000	Wait.
2460000	2461000	No, no, no.
2461000	2462000	Bur believers.
2462000	2463000	We're already safe.
2463000	2466000	This should be said to those who don't believe.
2466000	2470000	The rest of you, save yourselves from the fire, because we are already on the safe side.
2470000	2475000	No, he says, those of you who believe, save yourselves and your families from the fire.
2475000	2476000	What does that tell you?
2476000	2479000	Believers don't have a false sense of security.
2479000	2486000	And because they don't have that, they're not, they don't have any mental energy to decide who is and isn't going to help.
2486000	2491000	They don't have energy for that, because they've got to worry about themselves.
2491000	2492000	They've got to worry about them.
2492000	2496000	How many people come to me and say, what's going to happen to Mother Teresa?
2497000	2499000	Is that your concern on Judgment Day, bro?
2499000	2506000	Like honestly, when we rise and you see the sun and the moon colliding with each other and the oceans boiling, you're like, where's Mother Teresa?
2510000	2515000	Well, are you honestly going to be the day on which a mother will drop her baby?
2516000	2519000	The day on which a person will run from their own family.
2519000	2522000	You're like, but I have a good coworker.
2522000	2525000	I'm just wondering if they're going to go to hell or not.
2527000	2529000	Why is this even your concern?
2529000	2531000	Do you not believe in Allah the just?
2531000	2534000	Do you not believe in Allah the knower of all things?
2534000	2540000	Do you not believe in Allah who understands the inside and the outside?
2540000	2543000	Why do you have to have an answer?
2543000	2549000	And if I say, if I help you out and say, you know what, your coworker, nice guy, yeah, Allah will put him in jannah.
2549000	2550000	You are not sure.
2552000	2554000	We're not even sure about ourselves, are we?
2555000	2557000	Then why do you want guarantees for someone else?
2557000	2559000	Where did this mentality come from?
2559000	2560000	It came from we're already saved.
2560000	2564000	I want other people to join the saved group.
2565000	2566000	This is self-righteousness.
2566000	2572000	Don't declare yourselves pure.
2572000	2574000	Don't declare yourself saved.
2574000	2576000	He knows better who has taqwa.
2576000	2578000	They developed this mentality.
2578000	2581000	And unfortunately, and we didn't even say, well, Muslims are saved.
2581000	2582000	We don't say that.
2582000	2585000	We say my version of Muslims are saved.
2585000	2595000	My people, my mentor, my sheikh, my whoever, and the people that wear the same uniform as me, wear the saved ones.
2595000	2597000	Everybody else, you know, they're just barbecued.
2601000	2604000	These, this is what, why do I go through all of these ayat?
2604000	2605000	Allah said what?
2605000	2609000	Those who were given the burden of the Torah and they didn't carry it.
2609000	2612000	They took the religion and made it into something else.
2613000	2614000	This is not what Allah gave.
2614000	2616000	They turned it into a different religion altogether.
2617000	2619000	And Allah says, this is this.
2619000	2622000	I'm giving you this example because now you have been privileged.
2622000	2624000	Don't make these mistakes.
2625000	2628000	And if we have been making these mistakes, enough of us, not all of us,
2628000	2630000	but enough of us have been making these mistakes,
2630000	2632000	now it's time we put a stop to it.
2633000	2636000	Now it's time we, you know, we have to study the Israelites
2636000	2639000	as we are studying ourselves, actually.
2640000	2641000	You know what, in medical school they do, right?
2641000	2643000	They study the cadaver, the dead body,
2644000	2646000	because they're actually studying the future patient.
2647000	2650000	We're studying the Israelites, not to study the Israelites.
2650000	2652000	We're studying them to study ourselves.
2652000	2655000	The Lord, that's what we're honest, but Allah's guidance for us.
2655000	2657000	Not fun facts from history.
2658000	2662000	So as I leave you, one of the, this is not where it gets things really cool.
2662000	2664000	I'll tell you at the end of after the prayer,
2664000	2666000	but one of the things I will share with you,
2666000	2670000	the example given was of a donkey that carries a burden.
2670000	2671000	Check this out.
2672000	2675000	One of the sages of the school of Eliyahu taught,
2675000	2678000	this is Jewish literature, the rabbinical literature.
2678000	2681000	This is the Babylonian Talmud.
2681000	2685000	A person should always make himself subjugated to matters of the Torah,
2685000	2689000	like an ox to a yoke, and like a donkey to a burden.
2690000	2694000	So the Torah actually said you should be committed to the book,
2694000	2698000	like a donkey is committed to the burden on it.
2698000	2701000	So they use this analogy to say,
2701000	2705000	this demonstrates how committed you should be to the book of Allah.
2705000	2708000	Allah took that image and reversed it and said,
2708000	2711000	yes, the analogy is true, but you actually became someone
2711000	2715000	who has no idea what it's carrying, like a donkey carrying a bunch of books.
2715000	2718000	The analogy is actually not originally Oran,
2718000	2722000	the analogy is actually taken from rabbinical literature
2722000	2725000	and being re-engineered to make this point.
2726000	2731000	So how Allah, okay, and then we'll discuss more of this after the Salat.
2731000	2734000	Barakallahu wa Alaykum, As-salamu alaykum wa rehmatullah.
2734000	2737000	Here's what's coming up in the next episode
2737000	2739000	and this deeper look of Surat al-Jumu'ah.
2739000	2744000	So the donkey that was trying to get rid of its burden ended up carrying even more.
2744000	2747000	Which is an interesting analogy because the Israelites,
2747000	2749000	they tried to play with the word of Allah
2749000	2753000	and the more they tried to play with it, life became more and more difficult for them.
2753000	2756000	The more complications came in their life.
2756000	2759000	Obeying the word of Allah makes life easy.
2759000	2762000	Disobeying the word of Allah makes life difficult.
2762000	2766000	That is the Quran's formula that's always been there since the beginning.
